,parameter,equilibrium,nature,complex_eigenvalues,resilience,reactivity,real_eigen_zero,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4
5509,0.00802,0,unstable,0,NA,NA,0,-56999.949,7.22,-1.18,-1.0024
5510,0.00803,0,unstable,0,NA,NA,0,-56999.949,7.23,-1.18,-1.0024
5511,0.00804,0,unstable,0,NA,NA,0,-56999.949,7.24,-1.18,-1.0024
5512,0.00805,0,unstable,0,NA,NA,0,-56999.949,7.25,-1.18,-1.0024
5513,0.00806,0,unstable,0,NA,NA,0,-56999.949,7.26,-1.18,-1.0024
5514,0.00807,0,unstable,0,NA,NA,0,-56999.949,7.27,-1.18,-1.0024
5515,0.00808,0,unstable,0,NA,NA,0,-56999.949,7.28,-1.18,-1.0024
5516,0.00809,0,unstable,0,NA,NA,0,-56999.949,7.29,-1.18,-1.0024
5517,0.0081,0,unstable,0,NA,NA,0,-56999.949,7.3,-1.18,-1.0024
5518,0.00811,0,unstable,0,NA,NA,0,-56999.949,7.31,-1.18,-1.0024
5519,0.00812,0,unstable,0,NA,NA,0,-56999.949,7.32,-1.18,-1.0024
5520,0.00813,0,unstable,0,NA,NA,0,-56999.949,7.33,-1.18,-1.0024
5521,0.00814,0,unstable,0,NA,NA,0,-56999.949,7.34,-1.18,-1.0024
5522,0.00815,0,unstable,0,NA,NA,0,-56999.949,7.35,-1.18,-1.0024
5523,0.00816,0,unstable,0,NA,NA,0,-56999.949,7.36,-1.18,-1.0024
5524,0.00817,0,unstable,0,NA,NA,0,-56999.949,7.37,-1.18,-1.0024
5525,0.00818,0,unstable,0,NA,NA,0,-56999.949,7.38,-1.18,-1.0024
5526,0.00819,0,unstable,0,NA,NA,0,-56999.949,7.39,-1.18,-1.0024
5527,0.0082,0,unstable,0,NA,NA,0,-56999.949,7.4,-1.18,-1.0024
5528,0.00821,0,unstable,0,NA,NA,0,-56999.949,7.41,-1.18,-1.0024
5529,0.00822,0,unstable,0,NA,NA,0,-56999.949,7.42,-1.18,-1.0024
5530,0.00823,0,unstable,0,NA,NA,0,-56999.949,7.43,-1.18,-1.0024
5531,0.00824,0,unstable,0,NA,NA,0,-56999.949,7.44,-1.18,-1.0024
5532,0.00825,0,unstable,0,NA,NA,0,-56999.949,7.45,-1.18,-1.0024
5533,0.00826,0,unstable,0,NA,NA,0,-56999.949,7.46,-1.18,-1.0024
5534,0.00827,0,unstable,0,NA,NA,0,-56999.949,7.47,-1.18,-1.0024
5535,0.00828,0,unstable,0,NA,NA,0,-56999.949,7.48,-1.18,-1.0024
5536,0.00829,0,unstable,0,NA,NA,0,-56999.949,7.49,-1.18,-1.0024
5537,0.0083,0,unstable,0,NA,NA,0,-56999.949,7.5,-1.18,-1.0024
5538,0.00831,0,unstable,0,NA,NA,0,-56999.949,7.51,-1.18,-1.0024
5539,0.00832,0,unstable,0,NA,NA,0,-56999.949,7.52,-1.18,-1.0024
5540,0.00833,0,unstable,0,NA,NA,0,-56999.949,7.53,-1.18,-1.0024
5541,0.00834,0,unstable,0,NA,NA,0,-56999.949,7.54,-1.18,-1.0024
5542,0.00835,0,unstable,0,NA,NA,0,-56999.949,7.55,-1.18,-1.0024
5543,0.00836,0,unstable,0,NA,NA,0,-56999.949,7.56,-1.18,-1.0024
5544,0.00837,0,unstable,0,NA,NA,0,-56999.949,7.57,-1.18,-1.0024
5545,0.00838,0,unstable,0,NA,NA,0,-56999.949,7.58,-1.18,-1.0024
5546,0.00839,0,unstable,0,NA,NA,0,-56999.949,7.59,-1.18,-1.0024
5547,0.0084,0,unstable,0,NA,NA,0,-56999.949,7.6,-1.18,-1.0024
5548,0.00841,0,unstable,0,NA,NA,0,-56999.949,7.61,-1.18,-1.0024
5549,0.00842,0,unstable,0,NA,NA,0,-56999.949,7.62,-1.18,-1.0024
5550,0.00843,0,unstable,0,NA,NA,0,-56999.949,7.63,-1.18,-1.0024
5551,0.00844,0,unstable,0,NA,NA,0,-56999.949,7.64,-1.18,-1.0024
5552,0.00845,0,unstable,0,NA,NA,0,-56999.949,7.65,-1.18,-1.0024
5553,0.00846,0,unstable,0,NA,NA,0,-56999.949,7.66,-1.18,-1.0024
5554,0.00847,0,unstable,0,NA,NA,0,-56999.949,7.67,-1.18,-1.0024
5555,0.00848,0,unstable,0,NA,NA,0,-56999.949,7.68,-1.18,-1.0024
5556,0.00849,0,unstable,0,NA,NA,0,-56999.949,7.69,-1.18,-1.0024
5557,0.0085,0,unstable,0,NA,NA,0,-56999.949,7.7,-1.18,-1.0024
5558,0.00851,0,unstable,0,NA,NA,0,-56999.949,7.71,-1.18,-1.0024
5559,0.00852,0,unstable,0,NA,NA,0,-56999.949,7.72,-1.18,-1.0024
5560,0.00853,0,unstable,0,NA,NA,0,-56999.949,7.73,-1.18,-1.0024
5561,0.00854,0,unstable,0,NA,NA,0,-56999.949,7.74,-1.18,-1.0024
5562,0.00855,0,unstable,0,NA,NA,0,-56999.949,7.75,-1.18,-1.0024
5563,0.00856,0,unstable,0,NA,NA,0,-56999.949,7.76,-1.18,-1.0024
5564,0.00857,0,unstable,0,NA,NA,0,-56999.949,7.77,-1.18,-1.0024
5565,0.00858,0,unstable,0,NA,NA,0,-56999.949,7.78,-1.18,-1.0024
5566,0.00859,0,unstable,0,NA,NA,0,-56999.949,7.79,-1.18,-1.0024
5567,0.0086,0,unstable,0,NA,NA,0,-56999.949,7.8,-1.18,-1.0024
5568,0.00861,0,unstable,0,NA,NA,0,-56999.949,7.81,-1.18,-1.0024
5569,0.00862,0,unstable,0,NA,NA,0,-56999.949,7.82,-1.18,-1.0024
5570,0.00863,0,unstable,0,NA,NA,0,-56999.949,7.83,-1.18,-1.0024
5571,0.00864,0,unstable,0,NA,NA,0,-56999.949,7.84,-1.18,-1.0024
5572,0.00865,0,unstable,0,NA,NA,0,-56999.949,7.85,-1.18,-1.0024
5573,0.00866,0,unstable,0,NA,NA,0,-56999.949,7.86,-1.18,-1.0024
5574,0.00867,0,unstable,0,NA,NA,0,-56999.949,7.87,-1.18,-1.0024
5575,0.00868,0,unstable,0,NA,NA,0,-56999.949,7.88,-1.18,-1.0024
5576,0.00869,0,unstable,0,NA,NA,0,-56999.949,7.89,-1.18,-1.0024
5577,0.0087,0,unstable,0,NA,NA,0,-56999.949,7.9,-1.18,-1.0024
5578,0.00871,0,unstable,0,NA,NA,0,-56999.949,7.91,-1.18,-1.0024
5579,0.00872,0,unstable,0,NA,NA,0,-56999.949,7.92,-1.18,-1.0024
5580,0.00873,0,unstable,0,NA,NA,0,-56999.949,7.93,-1.18,-1.0024
5581,0.00874,0,unstable,0,NA,NA,0,-56999.949,7.94,-1.18,-1.0024
5582,0.00875,0,unstable,0,NA,NA,0,-56999.949,7.95,-1.18,-1.0024
5583,0.00876,0,unstable,0,NA,NA,0,-56999.949,7.96,-1.18,-1.0024
5584,0.00877,0,unstable,0,NA,NA,0,-56999.949,7.97,-1.18,-1.0024
5585,0.00878,0,unstable,0,NA,NA,0,-56999.949,7.98,-1.18,-1.0024
5586,0.00879,0,unstable,0,NA,NA,0,-56999.949,7.99,-1.18,-1.0024
5587,0.0088,0,unstable,0,NA,NA,0,-56999.949,8,-1.18,-1.0024
5588,0.00881,0,unstable,0,NA,NA,0,-56999.949,8.01,-1.18,-1.0024
5589,0.00882,0,unstable,0,NA,NA,0,-56999.949,8.02,-1.18,-1.0024
5590,0.00883,0,unstable,0,NA,NA,0,-56999.949,8.03,-1.18,-1.0024
5591,0.00884,0,unstable,0,NA,NA,0,-56999.949,8.04,-1.18,-1.0024
5592,0.00885,0,unstable,0,NA,NA,0,-56999.949,8.05,-1.18,-1.0024
5593,0.00886,0,unstable,0,NA,NA,0,-56999.949,8.06,-1.18,-1.0024
5594,0.00887,0,unstable,0,NA,NA,0,-56999.949,8.07,-1.18,-1.0024
5595,0.00888,0,unstable,0,NA,NA,0,-56999.949,8.08,-1.18,-1.0024
5596,0.00889,0,unstable,0,NA,NA,0,-56999.949,8.09,-1.18,-1.0024
5597,0.0089,0,unstable,0,NA,NA,0,-56999.949,8.1,-1.18,-1.0024
5598,0.00891,0,unstable,0,NA,NA,0,-56999.949,8.11,-1.18,-1.0024
5599,0.00892,0,unstable,0,NA,NA,0,-56999.949,8.12,-1.18,-1.0024
5600,0.00893,0,unstable,0,NA,NA,0,-56999.949,8.13,-1.18,-1.0024
5601,0.00894,0,unstable,0,NA,NA,0,-56999.949,8.14,-1.18,-1.0024
5602,0.00895,0,unstable,0,NA,NA,0,-56999.949,8.15,-1.18,-1.0024
5603,0.00896,0,unstable,0,NA,NA,0,-56999.949,8.16,-1.18,-1.0024
5604,0.00897,0,unstable,0,NA,NA,0,-56999.949,8.17,-1.18,-1.0024
5605,0.00898,0,unstable,0,NA,NA,0,-56999.949,8.18,-1.18,-1.0024
5606,0.00899,0,unstable,0,NA,NA,0,-56999.949,8.19,-1.18,-1.0024
5607,0.009,0,unstable,0,NA,NA,0,-56999.949,8.2,-1.18,-1.0024
5608,0.00901,0,unstable,0,NA,NA,0,-56999.949,8.21,-1.18,-1.0024
5609,0.00902,0,unstable,0,NA,NA,0,-56999.949,8.22,-1.18,-1.0024
5610,0.00903,0,unstable,0,NA,NA,0,-56999.949,8.23,-1.18,-1.0024
5611,0.00904,0,unstable,0,NA,NA,0,-56999.949,8.24,-1.18,-1.0024
5612,0.00905,0,unstable,0,NA,NA,0,-56999.949,8.25,-1.18,-1.0024
5613,0.00906,0,unstable,0,NA,NA,0,-56999.949,8.26,-1.18,-1.0024
5614,0.00907,0,unstable,0,NA,NA,0,-56999.949,8.27,-1.18,-1.0024
5615,0.00908,0,unstable,0,NA,NA,0,-56999.949,8.28,-1.18,-1.0024
5616,0.00909,0,unstable,0,NA,NA,0,-56999.949,8.29,-1.18,-1.0024
5617,0.0091,0,unstable,0,NA,NA,0,-56999.949,8.3,-1.18,-1.0024
5618,0.00911,0,unstable,0,NA,NA,0,-56999.949,8.31,-1.18,-1.0024
5619,0.00912,0,unstable,0,NA,NA,0,-56999.949,8.32,-1.18,-1.0024
5620,0.00913,0,unstable,0,NA,NA,0,-56999.949,8.33,-1.18,-1.0024
5621,0.00914,0,unstable,0,NA,NA,0,-56999.949,8.34,-1.18,-1.0024
5622,0.00915,0,unstable,0,NA,NA,0,-56999.949,8.35,-1.18,-1.0024
5623,0.00916,0,unstable,0,NA,NA,0,-56999.949,8.36,-1.18,-1.0024
5624,0.00917,0,unstable,0,NA,NA,0,-56999.949,8.37,-1.18,-1.0024
5625,0.00918,0,unstable,0,NA,NA,0,-56999.949,8.38,-1.18,-1.0024
5626,0.00919,0,unstable,0,NA,NA,0,-56999.949,8.39,-1.18,-1.0024
5627,0.0092,0,unstable,0,NA,NA,0,-56999.949,8.4,-1.18,-1.0024
5628,0.00921,0,unstable,0,NA,NA,0,-56999.949,8.41,-1.18,-1.0024
5629,0.00922,0,unstable,0,NA,NA,0,-56999.949,8.42,-1.18,-1.0024
5630,0.00923,0,unstable,0,NA,NA,0,-56999.949,8.43,-1.18,-1.0024
5631,0.00924,0,unstable,0,NA,NA,0,-56999.949,8.44,-1.18,-1.0024
5632,0.00925,0,unstable,0,NA,NA,0,-56999.949,8.45,-1.18,-1.0024
5633,0.00926,0,unstable,0,NA,NA,0,-56999.949,8.46,-1.18,-1.0024
5634,0.00927,0,unstable,0,NA,NA,0,-56999.949,8.47,-1.18,-1.0024
5635,0.00928,0,unstable,0,NA,NA,0,-56999.949,8.48,-1.18,-1.0024
5636,0.00929,0,unstable,0,NA,NA,0,-56999.949,8.49,-1.18,-1.0024
5637,0.0093,0,unstable,0,NA,NA,0,-56999.949,8.5,-1.18,-1.0024
5638,0.00931,0,unstable,0,NA,NA,0,-56999.949,8.51,-1.18,-1.0024
5639,0.00932,0,unstable,0,NA,NA,0,-56999.949,8.52,-1.18,-1.0024
5640,0.00933,0,unstable,0,NA,NA,0,-56999.949,8.53,-1.18,-1.0024
5641,0.00934,0,unstable,0,NA,NA,0,-56999.949,8.54,-1.18,-1.0024
5642,0.00935,0,unstable,0,NA,NA,0,-56999.949,8.55,-1.18,-1.0024
5643,0.00936,0,unstable,0,NA,NA,0,-56999.949,8.56,-1.18,-1.0024
5644,0.00937,0,unstable,0,NA,NA,0,-56999.949,8.57,-1.18,-1.0024
5645,0.00938,0,unstable,0,NA,NA,0,-56999.949,8.58,-1.18,-1.0024
5646,0.00939,0,unstable,0,NA,NA,0,-56999.949,8.59,-1.18,-1.0024
5647,0.0094,0,unstable,0,NA,NA,0,-56999.949,8.6,-1.18,-1.0024
5648,0.00941,0,unstable,0,NA,NA,0,-56999.949,8.61,-1.18,-1.0024
5649,0.00942,0,unstable,0,NA,NA,0,-56999.949,8.62,-1.18,-1.0024
5650,0.00943,0,unstable,0,NA,NA,0,-56999.949,8.63,-1.18,-1.0024
5651,0.00944,0,unstable,0,NA,NA,0,-56999.949,8.64,-1.18,-1.0024
5652,0.00945,0,unstable,0,NA,NA,0,-56999.949,8.65,-1.18,-1.0024
5653,0.00946,0,unstable,0,NA,NA,0,-56999.949,8.66,-1.18,-1.0024
5654,0.00947,0,unstable,0,NA,NA,0,-56999.949,8.67,-1.18,-1.0024
5655,0.00948,0,unstable,0,NA,NA,0,-56999.949,8.68,-1.18,-1.0024
5656,0.00949,0,unstable,0,NA,NA,0,-56999.949,8.69,-1.18,-1.0024
5657,0.0095,0,unstable,0,NA,NA,0,-56999.949,8.7,-1.18,-1.0024
5658,0.00951,0,unstable,0,NA,NA,0,-56999.949,8.71,-1.18,-1.0024
5659,0.00952,0,unstable,0,NA,NA,0,-56999.949,8.72,-1.18,-1.0024
5660,0.00953,0,unstable,0,NA,NA,0,-56999.949,8.73,-1.18,-1.0024
5661,0.00954,0,unstable,0,NA,NA,0,-56999.949,8.74,-1.18,-1.0024
5662,0.00955,0,unstable,0,NA,NA,0,-56999.949,8.75,-1.18,-1.0024
5663,0.00956,0,unstable,0,NA,NA,0,-56999.949,8.76,-1.18,-1.0024
5664,0.00957,0,unstable,0,NA,NA,0,-56999.949,8.77,-1.18,-1.0024
5665,0.00958,0,unstable,0,NA,NA,0,-56999.949,8.78,-1.18,-1.0024
5666,0.00959,0,unstable,0,NA,NA,0,-56999.949,8.79,-1.18,-1.0024
5667,0.0096,0,unstable,0,NA,NA,0,-56999.949,8.8,-1.18,-1.0024
5668,0.00961,0,unstable,0,NA,NA,0,-56999.949,8.81,-1.18,-1.0024
5669,0.00962,0,unstable,0,NA,NA,0,-56999.949,8.82,-1.18,-1.0024
5670,0.00963,0,unstable,0,NA,NA,0,-56999.949,8.83,-1.18,-1.0024
5671,0.00964,0,unstable,0,NA,NA,0,-56999.949,8.84,-1.18,-1.0024
5672,0.00965,0,unstable,0,NA,NA,0,-56999.949,8.85,-1.18,-1.0024
5673,0.00966,0,unstable,0,NA,NA,0,-56999.949,8.86,-1.18,-1.0024
5674,0.00967,0,unstable,0,NA,NA,0,-56999.949,8.87,-1.18,-1.0024
5675,0.00968,0,unstable,0,NA,NA,0,-56999.949,8.88,-1.18,-1.0024
5676,0.00969,0,unstable,0,NA,NA,0,-56999.949,8.89,-1.18,-1.0024
5677,0.0097,0,unstable,0,NA,NA,0,-56999.949,8.9,-1.18,-1.0024
5678,0.00971,0,unstable,0,NA,NA,0,-56999.949,8.91,-1.18,-1.0024
5679,0.00972,0,unstable,0,NA,NA,0,-56999.949,8.92,-1.18,-1.0024
5680,0.00973,0,unstable,0,NA,NA,0,-56999.949,8.93,-1.18,-1.0024
5681,0.00974,0,unstable,0,NA,NA,0,-56999.949,8.94,-1.18,-1.0024
5682,0.00975,0,unstable,0,NA,NA,0,-56999.949,8.95,-1.18,-1.0024
5683,0.00976,0,unstable,0,NA,NA,0,-56999.949,8.96,-1.18,-1.0024
5684,0.00977,0,unstable,0,NA,NA,0,-56999.949,8.97,-1.18,-1.0024
5685,0.00978,0,unstable,0,NA,NA,0,-56999.949,8.98,-1.18,-1.0024
5686,0.00979,0,unstable,0,NA,NA,0,-56999.949,8.99,-1.18,-1.0024
5687,0.0098,0,unstable,0,NA,NA,0,-56999.949,9,-1.18,-1.0024
5688,0.00981,0,unstable,0,NA,NA,0,-56999.949,9.01,-1.18,-1.0024
5689,0.00982,0,unstable,0,NA,NA,0,-56999.949,9.02,-1.18,-1.0024
5690,0.00983,0,unstable,0,NA,NA,0,-56999.949,9.03,-1.18,-1.0024
5691,0.00984,0,unstable,0,NA,NA,0,-56999.949,9.04,-1.18,-1.0024
5692,0.00985,0,unstable,0,NA,NA,0,-56999.949,9.05,-1.18,-1.0024
5693,0.00986,0,unstable,0,NA,NA,0,-56999.949,9.06,-1.18,-1.0024
5694,0.00987,0,unstable,0,NA,NA,0,-56999.949,9.07,-1.18,-1.0024
5695,0.00988,0,unstable,0,NA,NA,0,-56999.949,9.08,-1.18,-1.0024
5696,0.00989,0,unstable,0,NA,NA,0,-56999.949,9.09,-1.18,-1.0024
5697,0.0099,0,unstable,0,NA,NA,0,-56999.949,9.1,-1.18,-1.0024
5698,0.00991,0,unstable,0,NA,NA,0,-56999.949,9.11,-1.18,-1.0024
5699,0.00992,0,unstable,0,NA,NA,0,-56999.949,9.12,-1.18,-1.0024
5700,0.00993,0,unstable,0,NA,NA,0,-56999.949,9.13,-1.18,-1.0024
5701,0.00994,0,unstable,0,NA,NA,0,-56999.949,9.14,-1.18,-1.0024
5702,0.00995,0,unstable,0,NA,NA,0,-56999.949,9.15,-1.18,-1.0024
5703,0.00996,0,unstable,0,NA,NA,0,-56999.949,9.16,-1.18,-1.0024
5704,0.00997,0,unstable,0,NA,NA,0,-56999.949,9.17,-1.18,-1.0024
5705,0.00998,0,unstable,0,NA,NA,0,-56999.949,9.18,-1.18,-1.0024
5706,0.00999,0,unstable,0,NA,NA,0,-56999.949,9.19,-1.18,-1.0024
5707,0.01,0,unstable,0,NA,NA,0,-56999.949,9.2,-1.18,-1.0024
5708,3.00E-04,0,stable,0,-56999.949,-456949.5452,NA,-56999.949,-1.18,-1.0024,-0.5
5709,6.00E-04,0,stable,0,-56999.949,-456949.5452,NA,-56999.949,-1.18,-1.0024,-0.2
5710,9.00E-04,0,unstable,0,NA,NA,0,-56999.949,-1.18,-1.0024,0.1
5711,0.0012,0,unstable,0,NA,NA,0,-56999.949,-1.18,-1.0024,0.4
5712,0.0018,0,unstable,0,NA,NA,0,-56999.949,-1.18,-1.0024,1
5713,0.0021,0,unstable,0,NA,NA,0,-56999.949,1.3,-1.18,-1.0024
5714,0.0024,0,unstable,0,NA,NA,0,-56999.949,1.6,-1.18,-1.0024
5715,0.0025,0,unstable,0,NA,NA,0,-56999.949,1.7,-1.18,-1.0024
5716,0.0029,0,unstable,0,NA,NA,0,-56999.949,2.1,-1.18,-1.0024
5717,0.0031,0,unstable,0,NA,NA,0,-56999.949,2.3,-1.18,-1.0024
5718,0.0036,0,unstable,0,NA,NA,0,-56999.949,2.8,-1.18,-1.0024
5719,0.0042,0,unstable,0,NA,NA,0,-56999.949,3.4,-1.18,-1.0024
5720,0.0043,0,unstable,0,NA,NA,0,-56999.949,3.5,-1.18,-1.0024
5721,0.0045,0,unstable,0,NA,NA,0,-56999.949,3.7,-1.18,-1.0024
5722,0.0048,0,unstable,0,NA,NA,0,-56999.949,4,-1.18,-1.0024
5723,0.0049,0,unstable,0,NA,NA,0,-56999.949,4.1,-1.18,-1.0024
5724,0.005,0,unstable,0,NA,NA,0,-56999.949,4.2,-1.18,-1.0024
5725,0.0057,0,unstable,0,NA,NA,0,-56999.949,4.9,-1.18,-1.0024
5726,0.0058,0,unstable,0,NA,NA,0,-56999.949,5,-1.18,-1.0024
5727,0.0059,0,unstable,0,NA,NA,0,-56999.949,5.1,-1.18,-1.0024
5728,0.0062,0,unstable,0,NA,NA,0,-56999.949,5.4,-1.18,-1.0024
5729,0.0067,0,unstable,0,NA,NA,0,-56999.949,5.9,-1.18,-1.0024
5730,0.0071,0,unstable,0,NA,NA,0,-56999.949,6.3,-1.18,-1.0024
5731,0.0072,0,unstable,0,NA,NA,0,-56999.949,6.4,-1.18,-1.0024
5732,0.0084,0,unstable,0,NA,NA,0,-56999.949,7.6,-1.18,-1.0024
5733,0.0086,0,unstable,0,NA,NA,0,-56999.949,7.8,-1.18,-1.0024
5734,0.0087,0,unstable,0,NA,NA,0,-56999.949,7.9,-1.18,-1.0024
5735,0.009,0,unstable,0,NA,NA,0,-56999.949,8.2,-1.18,-1.0024
5736,0.0096,0,unstable,0,NA,NA,0,-56999.949,8.8,-1.18,-1.0024
5737,0.0098,0,unstable,0,NA,NA,0,-56999.949,9,-1.18,-1.0024
5738,0.01,0,unstable,0,NA,NA,0,-56999.949,9.2,-1.18,-1.0024
5739,0.0101,0,unstable,0,NA,NA,0,-56999.949,9.3,-1.18,-1.0024
5740,0.0102,0,unstable,0,NA,NA,0,-56999.949,9.4,-1.18,-1.0024
5741,0.0103,0,unstable,0,NA,NA,0,-56999.949,9.5,-1.18,-1.0024
5742,0.0104,0,unstable,0,NA,NA,0,-56999.949,9.6,-1.18,-1.0024
5743,0.0105,0,unstable,0,NA,NA,0,-56999.949,9.7,-1.18,-1.0024
5744,0.0106,0,unstable,0,NA,NA,0,-56999.949,9.8,-1.18,-1.0024
5745,0.0107,0,unstable,0,NA,NA,0,-56999.949,9.9,-1.18,-1.0024
5746,0.0108,0,unstable,0,NA,NA,0,-56999.949,10,-1.18,-1.0024
5747,0.0109,0,unstable,0,NA,NA,0,-56999.949,10.1,-1.18,-1.0024
5748,0.011,0,unstable,0,NA,NA,0,-56999.949,10.2,-1.18,-1.0024
5749,0.0111,0,unstable,0,NA,NA,0,-56999.949,10.3,-1.18,-1.0024
5750,0.0112,0,unstable,0,NA,NA,0,-56999.949,10.4,-1.18,-1.0024
5751,0.0113,0,unstable,0,NA,NA,0,-56999.949,10.5,-1.18,-1.0024
5752,0.0114,0,unstable,0,NA,NA,0,-56999.949,10.6,-1.18,-1.0024
5753,0.0115,0,unstable,0,NA,NA,0,-56999.949,10.7,-1.18,-1.0024
5754,0.0116,0,unstable,0,NA,NA,0,-56999.949,10.8,-1.18,-1.0024
5755,0.0117,0,unstable,0,NA,NA,0,-56999.949,10.9,-1.18,-1.0024
5756,0.0118,0,unstable,0,NA,NA,0,-56999.949,11,-1.18,-1.0024
5757,0.0119,0,unstable,0,NA,NA,0,-56999.949,11.1,-1.18,-1.0024
5758,0.012,0,unstable,0,NA,NA,0,-56999.949,11.2,-1.18,-1.0024
5759,0.0121,0,unstable,0,NA,NA,0,-56999.949,11.3,-1.18,-1.0024
5760,0.0122,0,unstable,0,NA,NA,0,-56999.949,11.4,-1.18,-1.0024
5761,0.0123,0,unstable,0,NA,NA,0,-56999.949,11.5,-1.18,-1.0024
5762,0.0124,0,unstable,0,NA,NA,0,-56999.949,11.6,-1.18,-1.0024
5763,0.0125,0,unstable,0,NA,NA,0,-56999.949,11.7,-1.18,-1.0024
5764,0.0126,0,unstable,0,NA,NA,0,-56999.949,11.8,-1.18,-1.0024
5765,0.0127,0,unstable,0,NA,NA,0,-56999.949,11.9,-1.18,-1.0024
5766,0.0128,0,unstable,0,NA,NA,0,-56999.949,12,-1.18,-1.0024
5767,0.0129,0,unstable,0,NA,NA,0,-56999.949,12.1,-1.18,-1.0024
5768,0.013,0,unstable,0,NA,NA,0,-56999.949,12.2,-1.18,-1.0024
5769,0.0131,0,unstable,0,NA,NA,0,-56999.949,12.3,-1.18,-1.0024
5770,0.0132,0,unstable,0,NA,NA,0,-56999.949,12.4,-1.18,-1.0024
5771,0.0133,0,unstable,0,NA,NA,0,-56999.949,12.5,-1.18,-1.0024
5772,0.0134,0,unstable,0,NA,NA,0,-56999.949,12.6,-1.18,-1.0024
5773,0.0135,0,unstable,0,NA,NA,0,-56999.949,12.7,-1.18,-1.0024
5774,0.0136,0,unstable,0,NA,NA,0,-56999.949,12.8,-1.18,-1.0024
5775,0.0137,0,unstable,0,NA,NA,0,-56999.949,12.9,-1.18,-1.0024
5776,0.0138,0,unstable,0,NA,NA,0,-56999.949,13,-1.18,-1.0024
5777,0.0139,0,unstable,0,NA,NA,0,-56999.949,13.1,-1.18,-1.0024
5778,0.014,0,unstable,0,NA,NA,0,-56999.949,13.2,-1.18,-1.0024
5779,0.0141,0,unstable,0,NA,NA,0,-56999.949,13.3,-1.18,-1.0024
5780,0.0142,0,unstable,0,NA,NA,0,-56999.949,13.4,-1.18,-1.0024
5781,0.0143,0,unstable,0,NA,NA,0,-56999.949,13.5,-1.18,-1.0024
5782,0.0144,0,unstable,0,NA,NA,0,-56999.949,13.6,-1.18,-1.0024
5783,0.0145,0,unstable,0,NA,NA,0,-56999.949,13.7,-1.18,-1.0024
5784,0.0146,0,unstable,0,NA,NA,0,-56999.949,13.8,-1.18,-1.0024
5785,0.0147,0,unstable,0,NA,NA,0,-56999.949,13.9,-1.18,-1.0024
5786,0.0148,0,unstable,0,NA,NA,0,-56999.949,14,-1.18,-1.0024
5787,0.0149,0,unstable,0,NA,NA,0,-56999.949,14.1,-1.18,-1.0024
5788,0.015,0,unstable,0,NA,NA,0,-56999.949,14.2,-1.18,-1.0024
5789,0.0151,0,unstable,0,NA,NA,0,-56999.949,14.3,-1.18,-1.0024
5790,0.0152,0,unstable,0,NA,NA,0,-56999.949,14.4,-1.18,-1.0024
5791,0.0153,0,unstable,0,NA,NA,0,-56999.949,14.5,-1.18,-1.0024
5792,0.0154,0,unstable,0,NA,NA,0,-56999.949,14.6,-1.18,-1.0024
5793,0.0155,0,unstable,0,NA,NA,0,-56999.949,14.7,-1.18,-1.0024
5794,0.0156,0,unstable,0,NA,NA,0,-56999.949,14.8,-1.18,-1.0024
5795,0.0157,0,unstable,0,NA,NA,0,-56999.949,14.9,-1.18,-1.0024
5796,0.0158,0,unstable,0,NA,NA,0,-56999.949,15,-1.18,-1.0024
5797,0.0159,0,unstable,0,NA,NA,0,-56999.949,15.1,-1.18,-1.0024
5798,0.016,0,unstable,0,NA,NA,0,-56999.949,15.2,-1.18,-1.0024
5799,0.0161,0,unstable,0,NA,NA,0,-56999.949,15.3,-1.18,-1.0024
5800,0.0162,0,unstable,0,NA,NA,0,-56999.949,15.4,-1.18,-1.0024
5801,0.0163,0,unstable,0,NA,NA,0,-56999.949,15.5,-1.18,-1.0024
5802,0.0164,0,unstable,0,NA,NA,0,-56999.949,15.6,-1.18,-1.0024
5803,0.0165,0,unstable,0,NA,NA,0,-56999.949,15.7,-1.18,-1.0024
5804,0.0166,0,unstable,0,NA,NA,0,-56999.949,15.8,-1.18,-1.0024
5805,0.0167,0,unstable,0,NA,NA,0,-56999.949,15.9,-1.18,-1.0024
5806,0.0168,0,unstable,0,NA,NA,0,-56999.949,16,-1.18,-1.0024
5807,0.0169,0,unstable,0,NA,NA,0,-56999.949,16.1,-1.18,-1.0024
5808,0.017,0,unstable,0,NA,NA,0,-56999.949,16.2,-1.18,-1.0024
5809,0.0171,0,unstable,0,NA,NA,0,-56999.949,16.3,-1.18,-1.0024
5810,0.0172,0,unstable,0,NA,NA,0,-56999.949,16.4,-1.18,-1.0024
5811,0.0173,0,unstable,0,NA,NA,0,-56999.949,16.5,-1.18,-1.0024
5812,0.0174,0,unstable,0,NA,NA,0,-56999.949,16.6,-1.18,-1.0024
5813,0.0175,0,unstable,0,NA,NA,0,-56999.949,16.7,-1.18,-1.0024
5814,0.0176,0,unstable,0,NA,NA,0,-56999.949,16.8,-1.18,-1.0024
5815,0.0177,0,unstable,0,NA,NA,0,-56999.949,16.9,-1.18,-1.0024
5816,0.0178,0,unstable,0,NA,NA,0,-56999.949,17,-1.18,-1.0024
5817,0.0179,0,unstable,0,NA,NA,0,-56999.949,17.1,-1.18,-1.0024
